Gene,Score
ZPLD1,0.999930675075269
PTBP2,0.999888758508969
ZFHX3,0.999694103050564
TNRC6B,0.999561224153577
IKZF2,0.999559660394593
KLF9,0.9994970073633
ZNF738,0.99938902172577
STX7,0.998710808438074
C16orf72,0.998643065389253
ELAVL1,0.998588745156213
ZNF430,0.998575334767529
FZD3,0.998532007070144
SERBP1,0.998435234197857
BCL11A,0.998238641712806
ZNF148,0.998202418027617
CD47,0.998165700295928
SERTAD2,0.998136706950113
PAG1,0.998132843075986
FAM9C,0.997994326614265
ZFHX4,0.997703224208882
XPO1,0.997543951679881
SCAI,0.997301074264192
U2SURP,0.997286299338601
MSL2,0.997198154200076
DGKH,0.99713164615276
TTC39B,0.997069879086145
EBF2,0.996891381575533
PHC3,0.996860691602242
RSBN1,0.9966737842362
BACH2,0.996630009090777
CPEB3,0.996517456047933
TBL1XR1,0.996474059864908
DGKB,0.99610733176477
MAFB,0.996022359709367
KLHL15,0.995973363292802
ZFPM2,0.995940473173777
SNRPD1,0.995921633399112
ACVR2B,0.995919913113418
RYBP,0.99580926571815
ILF3,0.995765369286128
KMT2D,0.995754724199437
PCBD2,0.995748892013114
CXXC4,0.995726530609992
NAB1,0.99570734973422
PCGF5,0.995685625251241
OSBPL8,0.995671539264896
SOCS6,0.995654174850317
PLEKHA3,0.995448276735024
ONECUT2,0.995160037274655
TDG,0.995153049168024
GPRIN3,0.995145726854076
NFAT5,0.99513401335942
ZBTB44,0.994970689522701
CXCR4,0.994926636896469
KCNS2,0.994910059148255
NFIA,0.994652354814649
BAI3,0.994602865664683
RORB,0.99444213848817
TMEM50B,0.994224652139785
SKIL,0.994144562950295
CPEB2,0.994004075112627
LPPR1,0.993929610141557
MECP2,0.993833067782163
HNRNPUL2,0.993778254267434
GNAQ,0.993671862668998
ERBB2IP,0.993475575616187
NIPBL,0.993414142341673
ARF1,0.993368635329237
UBE2D1,0.9932867169039
PRKAA2,0.99322006774804
CNTN1,0.993182604151506
SLC5A3,0.993056233097482
C1orf131,0.992976317258769
SLC5A3,0.992920136504724
ZNF680,0.992827203086259
CELF1,0.992650904881755
PALLD,0.992575331964591
CELF2,0.992573164615308
TP53INP1,0.99245675273663
DCAF17,0.992281308855643
CREBRF,0.992171094702962
ALKBH5,0.992114968315418
FOXJ3,0.992103795914971
CDK13,0.99193192848928
SFT2D2,0.99168806714798
GPC4,0.991624396315495
EIF4E,0.991585141595165
NOVA1,0.991325788019636
MTSS1,0.991177456367177
SBNO1,0.991161057710368
MOB1B,0.991145957058939
NRK,0.990978045349132
PTPRG,0.990697899822529
KIAA2022,0.990665854687963
TAB3,0.990649204770177
STAG2,0.990562687758586
CSDE1,0.990318909210194
ZDBF2,0.990244224376534
TAF5,0.990027532224458
FBXO11,0.99001842468108
INO80D,0.98996155771189
AZIN1,0.98994714632937
ATP2B1,0.989737199946326
ACYP2,0.989649637433762
ETNK1,0.989588753781687
TRIM33,0.98956749363243
DCUN1D3,0.989285626685243
DR1,0.989274710278035
POU4F1,0.98907093031819
INTU,0.989061985336041
LHX9,0.988983431919471
C18orf25,0.988964329137401
SP3,0.988904750764364
TRIP12,0.988859457825559
ZC3H12C,0.988547524046319
PAWR,0.988474600580956
PIKFYVE,0.988333840275629
GABRG1,0.988256263369428
ZDHHC21,0.988101721455576
ARID4A,0.987757582972259
SPRED1,0.987696799123421
LPP,0.987397510334279
DMD,0.987283189825466
SOX9,0.987183903612375
ZNF726,0.987164050140161
ASXL2,0.987127908796641
RFX3,0.987061902222683
RP1-32I10.10,0.987050288375042
ZBTB37,0.986999995717304
THSD7B,0.986826400667028
SMAD4,0.986825630387519
SUB1,0.986785836002171
KLHL28,0.986675973160008
ABI2,0.986638612639679
SLC44A1,0.986605847375178
REEP3,0.986567911457115
ZNF207,0.986222704872302
PTEN,0.986176320462519
NAA30,0.986174672789688
PPP2R5E,0.986100217491919
UHMK1,0.986054998616966
CPEB1,0.985800051587474
NHLRC2,0.985683376006442
BAG2,0.985661471603495
B4GALT6,0.985589059368197
HACE1,0.985460738863078
EVI5,0.985388860273243
PURB,0.985277576938029
RGS17,0.98513851591501
NEK7,0.98510807655734
ZNF326,0.985073139832386
RPS6KA3,0.985037864522206
RIF1,0.985033651478911
KCNJ6,0.984928721186663
RC3H2,0.984843839090525
MED13,0.984763716129067
LIN7C,0.984717023666677
MAP3K2,0.984594338228258
ATL3,0.984457433036745
HELZ,0.984419323261846
SLC4A4,0.984337056752033
VASH2,0.984204986467232
SLC8A1,0.98418383338064
