Gene,Score
C12orf36,0.997629569760625
BPY2B,0.995483618184926
POU2F1,0.994683635297262
ADAMTS6,0.993295253327545
MAST4,0.988928747130482
KIAA1958,0.987767651486452
IRF6,0.986516089644474
ZNF430,0.984805971899154
TRAPPC8,0.982921146225012
PPP2R2C,0.982902395961193
SLC35G3,0.981541078488186
MAT2A,0.98131436696083
ELMOD3,0.981162913202159
TMEM47,0.978169320811423
GMCL1,0.976007681863421
ARMCX2,0.973601614560643
ONECUT2,0.973591142650283
TSC22D2,0.971690717302222
N4BP1,0.970570471763127
EPHA7,0.969670065753412
POLR3E,0.969007123943457
CPEB2,0.968631335734621
AC012123.1,0.966801453042302
RBFOX2,0.96652088456551
FBXO45,0.961339752986691
ABHD13,0.960765398342158
PCDHAC2,0.958190622673811
RAD9A,0.958142887069044
PCDHA2,0.958108491548891
PCDHA4,0.958018240607933
PCDHA6,0.957927572368725
PCDHAC1,0.957757899244909
PCDHA5,0.957666140525583
PCDHA1,0.957649378317891
PCDHA7,0.957645531697252
PCDHA10,0.95763444643131
PCDHA12,0.95737377790412
PCDHA11,0.957316631691771
PCDHA13,0.957277604897269
PCDHA8,0.957158847907433
PCDHA3,0.957024330279914
TDG,0.956421196696329
TCEAL8,0.956405584771755
EYA1,0.955925378636343
C1orf95,0.955833770338052
FAM63B,0.955637908943742
BX255923.1,0.955170775752058
APC,0.955003795312912
DCAF16,0.954969725615951
CREB5,0.95484419474273
ABI2,0.954305987988613
POLR1B,0.954224700665165
CHEK1,0.954125369818311
VPS39,0.952556559328199
SOX11,0.952540503965419
ENAH,0.950126050382397
UBE2D3,0.950077148548815
CPD,0.949644916916132
TNRC6B,0.949283784430899
GLIS3,0.94737598707396
CAPRIN1,0.94625838440107
FBN1,0.945288867403308
STK4,0.945281133265878
SSUH2,0.942833037498315
KCNB1,0.941898489967863
MMS19,0.941796848934331
SRSF7,0.941738618266344
PARP8,0.941240384809609
ZBTB37,0.941064782117771
ALX1,0.940993270192916
AKT3,0.940694570528035
SKA3,0.940032017478426
AC119673.1,0.939507972735699
NOVA1,0.939477498776748
TGOLN2,0.938073241016434
TMEM256,0.937246544017985
ZFHX3,0.93692820772783
ESRRG,0.936872709706571
LAPTM4A,0.935636162780354
AP003062.1,0.934709649737084
XPO1,0.934438212149512
CNOT6,0.934158715107171
RAP1A,0.933898229336199
SREK1,0.933440914170338
ORMDL1,0.932467092707318
ZC3HC1,0.931212117178599
GTF2A1,0.930043399717772
WDR26,0.929532286332763
CBWD3,0.929464514595202
TMEM123,0.929445160389754
IL6R,0.927441366637228
SLC8A1,0.9273865427654
CDK6,0.926620689904311
TK2,0.926600033826531
WTAP,0.925767159309131
PLEKHA4,0.925134208714659
TCF4,0.925009481331688
SNX24,0.924545831218804
DCUN1D4,0.924502211330812
UPF2,0.923972302144041
YOD1,0.923907312580765
PAQR3,0.923703430566952
CBWD1,0.922822000306926
ZNF117,0.921786606096568
TAF5,0.92128417930902
TMEM106B,0.92043354520068
TEAD1,0.920062373150824
ZNF704,0.919157543252473
GOLGB1,0.91878380001929
TSHZ3,0.916694997229058
ANKRD13A,0.916283073786838
MYEF2,0.915806153776912
PDLIM5,0.914327837519507
PPP4R1,0.913863480246039
CLSTN2,0.913321123448958
ARL10,0.913187011753315
DKFZP779J2370,0.913107039094303
CNOT7,0.913081944017435
INTS4,0.912943260790422
CXCL9,0.912715726911647
HIPK1,0.912342085029423
BMPR1A,0.912161879045861
CDH2,0.911337827822463
ARHGAP5,0.910865091517039
KMT2C,0.910859895357627
CHTF8,0.909850783223355
HELZ,0.909771374296818
JMY,0.909391815361287
ADAMTS10,0.908276959655405
SAMD3,0.907787228022206
ITGA1,0.90740034021539
OCIAD1,0.907233228808921
LAMP2,0.907150226220393
DDI2,0.906812200240327
FMN1,0.906228060985017
RGS9BP,0.905879582852777
HDGFRP3,0.90522284168217
SLC22A15,0.905070885681434
GIPC3,0.904976617957446
MICB,0.904285904733248
FOXP2,0.903990190645726
E2F3,0.903905459087979
CERCAM,0.903564792493682
CD47,0.903441568048695
MMP16,0.902028639684585
SLC9A2,0.901424314332226
RBFOX1,0.901278103752151
MKLN1,0.901231632265219
SMURF2,0.899768333161328
GSPT1,0.898599215638188
RC3H2,0.898551667194421
CBL,0.898372388420882
MAPK1,0.898331203214345
ZRANB2,0.89822437301704
PPP1R9B,0.897926519018317
RP11-468E2.2,0.897490086970818
FAM188A,0.897267529441945
HMGCL,0.896943549530253
HOOK3,0.894777277327076
SOWAHA,0.893956905147619
MLK4,0.89377480047136
FIGF,0.893675418954558
PRKRA,0.892994906078479
RAB11A,0.892823898179521
TG,0.892396714107462
RCN2,0.892294798432394
LCOR,0.892092807023913
YTHDF3,0.891121231095205
HIPK2,0.891033117729079
MIB1,0.890849195748568
PRSS16,0.8905061382358
SORBS2,0.890147669947472
CCDC85A,0.889326148108343
SOD2,0.889068455545237
C1orf112,0.88838595791889
KDSR,0.888113001332493
GPRC5B,0.887705957332474
NCDN,0.887456630085698
RBMS3,0.887391288105526
UBA6,0.885599804433084
HOXA10,0.88558593072857
TMED7,0.885519618866495
IRAK3,0.884940656400375
TANC2,0.88477911323056
KPNA6,0.884578134832553
RBM5,0.884355045897472
GPCPD1,0.883992534620652
PHOX2B,0.883910740746394
RBPJ,0.883407877878157
HSPH1,0.882413698731141
SLC1A2,0.882040372470881
TP53INP1,0.881683662397357
TLN1,0.881560747417702
FAM102A,0.881481583741598
MALSU1,0.881029079671789
ATL3,0.880614246309892
SLC25A14,0.880074132595108
SESN3,0.880068024338
ZNF3,0.879841032509769
RPA3-AS1,0.879508141251499
CREB3L2,0.879324864535601
LRRCC1,0.879146176659379
EBF2,0.879136786084958
RP11-176H8.1,0.878695047718429
ZBTB44,0.878694044590276
SLC5A3,0.877819949016563
PLK3,0.877467469718707
CCNL2,0.876954895946097
SLC5A3,0.87647533782114
MEIS2,0.875507590805461
KCNA6,0.874556596330126
MSRB3,0.874375628017019
TXNDC2,0.874130918377195
FAM73B,0.87398444824656
FAM117B,0.872159723854345
MTPN,0.871646588084875
ARSG,0.870414010451445
RASGRP1,0.870008808979469
INTU,0.869094058724597
MXI1,0.86807861652191
CNKSR2,0.867863031905701
PCDH19,0.867131899806293
E2F7,0.866229581312165
ZEB2,0.86578319283696
NXT2,0.865480860735599
KIAA1549,0.865448809804247
KLHL14,0.865323415089134
CEP41,0.864794596900499
PTCHD1,0.864693989934089
TUBA1B,0.864324606227991
RNF150,0.864202360018035
PNMAL1,0.863471091646698
PDE3A,0.863346262172076
TSC1,0.86326816814527
BNIP3L,0.863150966042089
LIN28A,0.862820521531739
NFATC3,0.86258293301251
DGKH,0.862325155579685
FCRL4,0.86204661604661
RAPH1,0.861851096136815
EDRF1,0.86066014390537
CCNT1,0.860421629165866
ZNF225,0.860402627083028
PCMT1,0.858189397714976
CTDNEP1,0.858164859856431
SND1,0.856551647422962
CFH,0.856501857864294
PTPLAD2,0.855666512993635
SECISBP2L,0.854569290335458
KITLG,0.854080140638454
AGPAT5,0.853845801814641
MFAP5,0.85375520042784
TRABD2B,0.853162430049224
HN1L,0.852951483996476
METAP2,0.852935041109018
BHLHE41,0.85230991403298
RAB36,0.852003729212185
SLC35F6,0.851062068307797
MAP7,0.850906769103768
DNAJC10,0.85089277776354
KIAA0247,0.850150650930451
SNRNP70,0.849974009990251
MXD1,0.849844933749422
DNER,0.849525064818225
ATG2B,0.848590278108017
FAM199X,0.848569914090812
TMEM26,0.848352455199041
LYRM4,0.84804104780398
C20orf194,0.84782883372306
ZNF207,0.84737645930401
SGPL1,0.847352974720726
TPM4,0.846593838124907
METTL7A,0.846372935500858
FRK,0.846207569272387
MSI2,0.845854909339314
NKX2-4,0.845230335137883
LARP1B,0.845055073107039
ARHGAP26,0.844975651584483
NUFIP2,0.844822991542058
CELF2,0.844345912205895
C5orf22,0.844280623892066
AC024257.1,0.844193883167473
HNRNPH1,0.844130891123086
PDZD8,0.843859978550806
NLN,0.843388859708997
KSR2,0.84335041005264
ATP6V1C1,0.843170928672911
FJX1,0.842991801427533
TTC8,0.842701023308685
IL6ST,0.842670195756141
BPNT1,0.842102576218715
ZCCHC3,0.842043617574329
RC3H1,0.841317639644557
ST3GAL6,0.840799228207254
PLXNC1,0.840705011389093
LIN28B,0.840631666864338
FAM115C,0.840398568605496
