Gene,Score
TRIM71,0.999999998116128
FIGN,0.999999949025861
IGDCC3,0.99999933193364
LIN28B,0.999999165033203
MAP4K3,0.999997815987314
NR6A1,0.999997122098763
COL1A2,0.999997066800924
YOD1,0.999996549341468
SKIL,0.999996359791373
HOXB1,0.999990556487195
BACH1,0.999989275399025
ARHGAP28,0.999988142945787
CAPRIN2,0.999975321400137
IGF2BP1,0.999972893960046
VSTM5,0.999960251162308
ARID3B,0.999958377641625
RNFT1,0.999931198576408
ACTB,0.999903032338025
PRTG,0.999901440691043
HAND1,0.99987804188822
CPEB1,0.999848019730954
NFAT5,0.999823345417286
POU2F1,0.999818320252511
ALG9,0.999817838991787
COIL,0.999803160908918
GAN,0.999799197064951
COL3A1,0.999778004049345
PLEKHG6,0.999761191680933
PTPRK,0.999754845969559
FAM222B,0.999750692689964
ACVR1C,0.999672625825975
FAM214A,0.999612154302646
SYNCRIP,0.99959435580025
ARHGEF38,0.999591190306989
PRKAR2A,0.999573167711533
LIN28A,0.999509469234658
SLC35D2,0.999509436010274
BCAT1,0.999494112855694
GDF6,0.999466515038991
LRIG2,0.999421743346355
AHCTF1,0.999412156587222
SLC6A5,0.999357600888632
ADAMTS12,0.999289681939982
C14orf28,0.999288508583812
UTRN,0.999287009980495
FRAS1,0.999265847402563
PRR23A,0.999216233168963
IL13,0.999149411271042
WNT9A,0.999102319437345
HIP1,0.999095745416434
RICTOR,0.999005910853074
CCNJ,0.998896239404006
IGF2BP3,0.998884002405076
MAP3K1,0.998882932250938
ULK3,0.998751038993214
ZFYVE26,0.998742073381923
TGFBR1,0.998636885271477
LA16c-431H6.6,0.998526378794672
SMIM3,0.998331241206695
MAPK6,0.998301966217179
SFSWAP,0.998120285603121
STX3,0.998073680316777
GALNT1,0.997889583849873
TTLL4,0.997490185699227
DDI2,0.997481658022442
FNIP1,0.99747499999312
ADRB3,0.997316008431476
ADRB2,0.997253410409683
OSMR,0.997021607152064
REV3L,0.996938701052569
MBD2,0.996822208234101
ZNF341,0.99673100883731
ADAMTS8,0.996708995717362
RASGRP1,0.996697540747651
PBX3,0.996648600755284
ING3,0.996203541279472
PTCH1,0.996183935707341
COL27A1,0.996159138871146
ZNF738,0.99607160451364
PAPPA,0.996007312681505
XKR4,0.995991205052363
GAS7,0.99595513333852
MYCN,0.995674825795932
PPP1R15B,0.995629752450251
ASAP1,0.995566655088722
ZBTB26,0.995330483037865
SNX25,0.995288135051468
XKR8,0.994840845301948
IGF1R,0.994826371264906
RBMS1,0.994760974731499
MRS2,0.994757672245931
IFITM10,0.994736828577291
PPP4C,0.994584593474006
ACSL6,0.99408712846062
CLCN5,0.994021755004002
CTD-2535L24.2,0.99382340057657
SNX16,0.993648464053321
EDN1,0.993527711822161
C8orf58,0.99316752884533
SIGLEC14,0.992623191176643
KHNYN,0.992344191631891
TRANK1,0.992018003945427
SENP2,0.991996650845831
NGF,0.991903814910429
PARP8,0.991842710658497
PXT1,0.991216228578016
LCORL,0.991184136040366
PPARGC1B,0.99083546747882
DUSP22,0.990821784899524
MXD1,0.990807196085177
CBX5,0.990799255297304
CDH8,0.990710472315775
ONECUT2,0.990380891145666
AC010441.1,0.989851053351601
MAPK8,0.989634246404837
ERCC6,0.989584340515646
ADAP2,0.989405702538774
CLDN12,0.989322637253077
DPH3,0.989254800885815
CPA4,0.988947286187455
PAG1,0.988825979058628
CNTRL,0.98841006068959
PPAPDC1B,0.988403821929459
CCDC71L,0.988348790066142
