Gene,Score
DMD,0.9999769625295
TNRC6B,0.999975310615338
NEUROD1,0.999941982541529
STC1,0.999842149590554
GPHN,0.999722411780736
CAMK1D,0.999568392414862
DAG1,0.999550485796344
ZNF675,0.999541106120452
NLGN1,0.999358927717403
NAV3,0.99933052599831
CEBPA,0.999159840979708
BACH2,0.999067595664992
POLI,0.998880181902352
TCF4,0.998714252809788
TET2,0.997619266784697
STK38L,0.997421796606275
SAMD4A,0.996200382855183
BCL11A,0.995698668562962
FNDC3A,0.994610336773966
ERG,0.993800036291748
ANGPTL1,0.992875224448055
BAI3,0.992536730347292
MYO5A,0.992533992660407
NBEA,0.991890978113137
PLGLB1,0.991301184294031
PLGLB2,0.990925230994735
CALCR,0.990455456544511
FGF14,0.989808828765533
KLF15,0.989641631135699
MEGF10,0.988347461380494
WDR44,0.98828183104462
PHLPP1,0.988125138043573
ATG7,0.987717262855757
OSBPL6,0.987418726131258
FGF10,0.986456814490639
KCNA4,0.986238555235553
PAX6,0.986176904162865
TP53INP1,0.985952128017847
KCNQ5,0.985688961657191
ANKRD34A,0.985651525104414
ASAP2,0.98530505256783
KPNA5,0.985128804619847
TBC1D14,0.983309277678265
OTUD4,0.982747162448887
MMAA,0.982381142199375
HSPA4L,0.981466108459515
CSN2,0.979370036124862
TMEM161B,0.978687712227563
TNRC6A,0.97667979689252
MEF2C,0.975689841033457
PDE4DIP,0.975133732793252
RP11-613M10.9,0.974899057656953
CRCP,0.974378621725491
ZNF599,0.972503965487342
C15orf41,0.972031204051614
MNAT1,0.971539723256535
F2R,0.967045875509366
EPHA5,0.962758837160657
PTPRS,0.96074680339101
RPS6KA3,0.95946093855628
EBF3,0.958144856098973
CELF4,0.957969693039454
MBD5,0.954025423255907
STK17B,0.952454747420135
KCNB1,0.951974398522287
EMR3,0.951486764031374
ZNF652,0.949142192511486
SCFD1,0.948847263428904
GUCY1B3,0.946407872023651
UNC5D,0.946107449237232
SYNJ1,0.945175801770444
