Gene,Score
CREB1,0.999997768930166
FLRT2,0.99997427406557
SMAD2,0.999974156725518
MGAT4C,0.999968634348974
SRSF1,0.999936774870873
PCDH9,0.999936216394267
GNAI3,0.999934164375053
SLITRK5,0.999933824350752
RC3H2,0.999892258354003
KLHL15,0.999713310717039
LOX,0.999672956041989
KAT6B,0.999623523637093
HOOK3,0.999605239160734
TMEM65,0.999559142244347
DCUN1D1,0.999538184914632
SALL1,0.999520031260615
AKAP6,0.999506790656893
EBF3,0.999405736147652
INTS6,0.999213130205377
TMF1,0.999206979846056
MYEF2,0.999193895436145
BEND2,0.999144145459085
WDR26,0.999142408514576
CADM2,0.999095218635985
ZNF92,0.999057309567867
AKIRIN1,0.998920910088404
BRWD3,0.998915815064565
SLC30A7,0.998726590713788
ZMYND11,0.998703627125962
EPHA3,0.998653011414386
CEP170,0.998643158486112
LHX9,0.998580502804005
PEX13,0.998518159186161
EIF4E3,0.998504806218282
PLEKHA3,0.998395272380083
STOX2,0.998387761849644
CAMK4,0.99834535194571
KLF3,0.998272849459706
RIF1,0.998265953568361
INO80D,0.998090673737545
HIPK3,0.998033645062055
AGO2,0.998003982086691
CREBRF,0.998001996706775
ARHGAP5,0.997929736960723
PURA,0.997871473906444
ARIH1,0.997781041804771
KAT6A,0.997776541189663
KBTBD8,0.997747687534651
CD47,0.997716775603177
SLC8A1,0.997681197335944
LPP,0.997678203263893
TMEM106B,0.997636320159575
FAM241A,0.997544901413346
NBPF12,0.997526825086359
NCKAP1,0.997504609218756
NBPF9,0.99747658929362
TRHDE,0.997446154871559
KCNG4,0.997432427286128
MEF2C,0.997384611144368
NBPF20,0.997127325846543
ZNF148,0.997093837539453
SLC30A1,0.997080081817859
NAA30,0.997069806354471
RABGAP1L,0.997040966770228
NBPF15,0.997035993041344
CFAP44,0.997014700142623
MAP3K2,0.997007942644229
HEATR5A,0.99696370192555
USF3,0.996907648199552
UBE2W,0.996832502645021
SLC7A11,0.99676629958355
STX7,0.996738054499392
ENST00000558190,0.996733738594431
HDGFL3,0.996690371037158
AP5M1,0.996686628915069
CPEB2,0.99661816216229
NUFIP2,0.996589609145362
TRIM24,0.9965762880338
TMPO,0.996571315195578
SYT14,0.996471010189172
CCDC88A,0.996444178773412
RPS6KA6,0.996376077242987
ALG10B,0.99636788989323
ELF2,0.996342737198187
ABI2,0.9963044983741
CDKL5,0.996300514778885
ENST00000309495,0.996290911590334
USP15,0.996278322180531
SPIN1,0.996250031281303
GRIA2,0.996200952176483
TMEM168,0.99617305933592
NAV3,0.996152553807356
TRAM1,0.996026855503265
AP1G1,0.995934321580099
ZNF367,0.995918963065238
SMIM13,0.995875102547153
PHC3,0.99585332544635
CNKSR3,0.995815469482977
ZNF207,0.995733218780505
PPP3CA,0.995728238198133
RUNDC3B,0.995718453010674
NUTM2D,0.995702976969953
TMEM132B,0.995686744889032
RPS6KA5,0.995612964197114
GOPC,0.995596766867793
ACTR3C,0.9955374594959
CACNB4,0.995526735885063
RDX,0.995484979343922
RNF170,0.995462752482161
NEGR1,0.995434366839268
RPGRIP1L,0.995433555716395
ABHD13,0.995433020497754
DMRTA1,0.995429636702152
PLCL1,0.995382875516664
TAOK1,0.995358337018939
NPAS3,0.995341678388769
ELOVL4,0.995330241100308
RGS21,0.995231036803323
ZNF292,0.995229572920742
CAV2,0.995216310301119
ZBED6CL,0.995199863873271
LYST,0.995182045161825
PDK1,0.995061652371598
NBPF10,0.995043305825523
RORA,0.995021378033008
ZNF462,0.994992805749206
RFX3,0.994967066916388
RAB22A,0.9948816308273
VWC2,0.994834785919505
LSAMP,0.99474761738389
HNRNPUL2,0.994667902284196
EXOC5,0.994577233596452
MRTFB,0.994549373883212
PTEN,0.994522084838999
TMED7,0.994506528397027
SEC63,0.994478546941197
ZDHHC20,0.994420628626456
GPATCH2L,0.994329539909242
ZNF800,0.994261897793853
LIN54,0.994241325283944
SOX11,0.994117606097554
CUX1,0.994003700853031
C1orf21,0.993980999364683
ZFP28,0.993971266285058
ITGA1,0.993940723042598
PANK3,0.993783209440768
ARHGEF12,0.993630809440249
TP53INP1,0.993567189068484
ZNF451,0.993518704376128
PLEKHA1,0.993453233302879
SYNE1,0.993424323284936
CITED2,0.993314112049101
CEP97,0.993286233737283
GPD1L,0.993283058015416
DCP2,0.99326188768002
ENST00000378565,0.993211455127078
HOOK1,0.9931563767383
