Gene,Score
TANC2,0.990767104740349
HNRNPR,0.989000030627986
RSBN1,0.979047252659091
CXADR,0.978055116588928
IMPACT,0.976075154429591
SGK3,0.974526433707001
HDAC9,0.969939744357621
NAB2,0.969537705737759
WNT2B,0.969297789217285
BCL11B,0.966052741482109
ING3,0.963907470800994
LRRC69,0.9606482750132
NKX2-1,0.957123755344269
AMZ1,0.956927295718272
SNAPC3,0.955952466316475
MAP3K1,0.954565501790904
GSG1L,0.954143928474656
BLOC1S5,0.951510446226144
GAP43,0.949855748733996
ATG5,0.946200995141821
DAZAP1,0.945698371508656
ARHGAP31,0.945153185851129
RBKS,0.944595128201044
CANX,0.943828582846563
ENST00000622074,0.942824471912511
REST,0.941732587247698
USP34,0.939337460689116
ZCCHC3,0.938789631287893
SIMC1,0.938615400317774
ARNTL2,0.936061963814626
LHFPL2,0.933672768060104
ZNF148,0.932683997216702
NPAS3,0.932455786806244
FOXA2,0.929453283551137
TOP2B,0.929257559378866
PABPC4L,0.928528115914675
AVEN,0.926632954802616
POGZ,0.925530744492667
JAG1,0.924514430912662
PCDHGA2,0.92196160547207
NR2C2,0.921811126626405
AKIRIN1,0.917988608915502
CCDC144NL,0.916207625623242
FERMT2,0.914785430994813
RNF128,0.912319396443946
RRM2B,0.911980156377476
SRSF7,0.91180280844992
ST8SIA1,0.911150631535463
TMEM208,0.905943812974302
EIF5,0.905678760278402
SDHC,0.901502036220044
GABPA,0.901233119594855
ZC3H14,0.899929761148847
CTTNBP2,0.899625924814764
CEP85L,0.89886240452561
TMEM218,0.898763027093547
TAF1B,0.898320653403794
ENST00000276461,0.89820971380116
TRIT1,0.897963614855491
DIS3,0.89756807264252
KIF1B,0.89729206753928
PTPMT1,0.89612644103344
NYAP2,0.895810829219766
ADAM22,0.894753253844416
RORB,0.892681571947525
ILDR1,0.892140525313246
PAFAH1B2,0.89112245766815
KCNQ3,0.891027499535355
TMEM183A,0.890046310980541
HACD4,0.886599886883687
MAGEB3,0.886527062452298
SLC39A10,0.885522962512122
KRTAP3-1,0.88126229308185
C14orf28,0.880239038783345
HILPDA,0.879163235412996
METTL2B,0.877742683048182
UPF2,0.876994768165811
ZDBF2,0.87656898850063
ARV1,0.875892172624447
ZNF385B,0.875340874342311
NOL4L,0.875127595820755
LRRD1,0.87490211769996
NAPB,0.872931970713216
PTGES3,0.871267134991023
COX6A1,0.870281054191717
KYNU,0.869743041968886
GMFB,0.868264128794451
BMS1,0.868111316436786
SKP2,0.866430631111232
GNAI3,0.866241173158012
CDC73,0.865174545453899
KIR3DL3,0.864970359492358
ASB17,0.864259649017174
INIP,0.86319206030532
CD36,0.862104871242659
OXR1,0.857071857518343
SEC63,0.856533096379068
ZRANB2,0.856324086293503
COL25A1,0.854370843853752
NRAS,0.854057570311331
ARL5A,0.848967063760927
BCLAF3,0.847709728872383
UPF1,0.847377886575667
ENST00000454300,0.847269592836777
DUSP7,0.847224546319559
PWWP3B,0.846139794872601
CALU,0.845534855769241
CLYBL,0.844753482768546
RFX5,0.84433133268935
BCL2L11,0.844281283063112
CYP2C19,0.84423460027349
PHB,0.843492733252766
BHLHB9,0.842630099423251
RCC2,0.841692560486461
ZNF366,0.841482961706037
TMEM245,0.840433215761638
MS4A15,0.840346533383358
ACP1,0.840304490444135
IL17D,0.839992231001934
ADAT2,0.839228610965537
FMO1,0.838948588037377
ZBTB1,0.838283645005216
ENST00000404489,0.837502148240158
RASL11B,0.836446168926838
JRKL,0.836308718063781
PLXDC2,0.836016034803208
TMEM61,0.833991051684071
SYT16,0.83331439493093
RASGRP1,0.83196876267479
NEK4,0.830995609382574
FNDC5,0.830132832549023
NRG4,0.830123866256467
ELAVL2,0.82812938857278
CXCL1,0.824610092756147
PURA,0.823578023704171
CHTOP,0.823401117142108
GABRA6,0.823019881559015
HR,0.822699442411021
KCNH8,0.821448263880986
MSH6,0.821234297078352
FGD6,0.821228839134788
TMEM11,0.8194368885254
NUFIP2,0.81785983750122
ENST00000408967,0.817213659474373
XKR4,0.815828177060938
CPEB2,0.815243218744459
TM9SF3,0.814436924803327
CCDC117,0.813135016696737
SMARCE1,0.812013657647621
CTNNBIP1,0.811203758802357
ENST00000358138,0.809578298570864
TMEM87A,0.806446941867758
TRPC6,0.806170134904581
POLR3G,0.805463768493145
NIPAL2,0.805264534086384
DDX3X,0.804278219529278
KIR3DL1,0.802698021976458
TEP1,0.802398576765176
ANXA13,0.80232294233605
NCAM2,0.801168275093088
IPO5,0.801083093374647
PDSS2,0.800942836715643
