Gene,Score
PCDH9,0.999989883189187
CREB1,0.999981049220685
FLRT2,0.999954594962444
HDGFL3,0.999932351597359
MGAT4C,0.999899762018846
KAT6A,0.999860620166587
EBF3,0.999749001960302
INO80D,0.999735543674804
SRSF1,0.999733973306426
CADM2,0.999732756141104
CAMK4,0.999719996845366
SMAD2,0.999667258182582
ZDHHC20,0.999640370440276
RPGRIP1L,0.999637358530228
TRHDE,0.999625512791418
PHC3,0.99961942016925
ARIH1,0.999604349990457
CD47,0.999591549525304
TP53TG3E,0.999577373740022
TP53TG3,0.999562784950731
RIF1,0.999538210279748
TP53TG3D,0.999536324973334
KLF3,0.99950088140863
ZNF462,0.999495586232811
AGO2,0.999495289502813
UBE2D3,0.999449175457988
BRWD3,0.999442755461624
RPS6KA5,0.999423322524428
TMEM168,0.999214782881206
LHX9,0.999178733496728
CPEB4,0.999134895602713
GOPC,0.999129429626403
PPP4R2,0.999112284534766
ARHGEF12,0.999108377919071
TP53TG3B,0.998975639250309
RC3H2,0.998965846364267
SLITRK5,0.998933663473485
KBTBD8,0.998867820300076
PDK1,0.998849173051372
EXOC5,0.99882124754919
CUX1,0.998800976219056
KAT6B,0.998793800330707
CNKSR3,0.998791799537221
PLEKHA3,0.998776106330288
ZNF92,0.998657081118876
ENST00000309495,0.998618910852283
HOOK3,0.998613091487068
CPEB2,0.998612711737112
FAM229A,0.998585217847203
RASGEF1B,0.998583022048184
C1orf21,0.998562181951558
KLHL15,0.998527159840446
NRG2,0.998518073637645
DMAC2L,0.998512067419363
ATRNL1,0.998462382893412
GNAI3,0.998456759511991
KMT5B,0.998422241279922
UBE2W,0.998393922325603
AMER2,0.998376815035661
ATP8A1,0.998207030117125
OBI1,0.998187154050799
THOC2,0.998132492975778
KTN1,0.99812929779149
DGKH,0.998114477620537
PJA2,0.998113468543832
AKIRIN1,0.998108209921632
PTEN,0.998102759866921
LBR,0.998096717604788
ARHGAP5,0.998017447277954
TNR,0.997978817235797
ATRX,0.997926202056512
QSER1,0.997853829853649
SLC30A1,0.997840336492692
PLXNC1,0.997754247333736
SLC16A7,0.997715127127903
ACVR1C,0.997664409859656
TAOK3,0.9976003641005
TNRC6B,0.99758811656372
HEATR5A,0.997546098275317
VWC2,0.997532437297656
FRK,0.997504106955617
MRPL42,0.997455620915831
EIF4E3,0.997432793634205
SYT16,0.997425085100724
RDX,0.997389030455829
CCNG2,0.997253030002752
AFF2,0.997235545480541
ZEB2,0.997182991997922
ENST00000378565,0.997179810769162
PAQR3,0.997167187515735
HOXB3,0.997100263748706
KLRD1,0.997067743487169
MGAT4A,0.997050324071102
RORA,0.997010522854689
NPAS3,0.997001665123881
RUNDC3B,0.996968891593369
SLC7A14,0.996957385846916
ADAT2,0.996950602945417
RAP2C,0.996886314400915
CNKSR2,0.996865973526618
RAB21,0.996858231705065
PRPF40A,0.996845733263545
TOP2B,0.996838331907985
PEAK1,0.996799986014941
DACH1,0.996797088784135
CACNB4,0.996788606257573
AAK1,0.996764532998447
NIPBL,0.996762615137846
USP31,0.996693917754686
BNIP3L,0.996692743752753
ELAVL1,0.996659446748905
RGS17,0.99661551520096
STT3B,0.996570222135573
C21orf91,0.996560968971016
SAV1,0.996550826715246
LIN7C,0.996547998863649
TMED7,0.996509092838574
TTC39B,0.996509057497374
CPSF2,0.996479084534897
SCAI,0.996477908955503
NAV3,0.996477667039124
MEF2C,0.996444664591458
MTX3,0.996438837005515
ENST00000558190,0.996410393283958
USF3,0.996393273170515
XKR4,0.996377542576556
LPP,0.99633785782436
MAP3K2,0.996329331244644
DPP8,0.996273417320978
GRM5,0.996258926650209
PEX13,0.996093934100433
HIPK2,0.996080009154006
AQR,0.996038449815019
MACO1,0.995984960904227
FGF5,0.995893881098549
ZNF681,0.995731555387762
ZMAT3,0.995698983320059
RPS27L,0.995659430320718
PABPC4L,0.995578400458146
HMGB3,0.99554316519852
NPR3,0.995522022633677
NSA2,0.995514589844661
FGF13,0.995467030348087
MXD1,0.995462890429651
ABI2,0.995342034574466
PTPDC1,0.995329127263702
TRERF1,0.995282797991183
ANKRD17,0.99527524425195
TTC14,0.995266533166835
ARL13B,0.995123407709626
ZNHIT6,0.994987665432981
SPPL2A,0.994889661211562
RBM48,0.994858953656237
PPP1R15B,0.994850774387857
RBFOX1,0.994841522841234
NFIB,0.994839330870695
SMIM13,0.994810605373183
RBPJ,0.994807741768238
INTS6,0.994794093075883
ZMYND11,0.994784986395058
STYX,0.994756126854862
KLHDC2,0.994721734017821
SLC30A7,0.994712325811028
RAB22A,0.994697767440913
SYT14,0.994671705351566
SCML2,0.994583719373652
PDS5B,0.994510155806002
STC1,0.99449396096208
CNOT6L,0.994484288001642
HMGB1,0.994396657404466
LIMA1,0.99438887656716
MAPK1IP1L,0.994208718965015
ASTN2,0.99411070938183
RASEF,0.99389544622038
NBPF20,0.993876111018625
PGR,0.99382957901019
ELF2,0.993823628961323
WDR26,0.993822576169314
ZNF148,0.993812995346456
STX7,0.993800695094588
ACTR3C,0.993791345382387
TAT,0.99378387673726
