Gene,Score
MGAT4C,0.999741567713008
CREB1,0.999668199992257
EPHA3,0.999026791225509
MBNL2,0.99796563624151
ZNF273,0.997890580422096
ZNF708,0.997862799085361
ZNF99,0.997764710656099
ENST00000282030,0.997208002218561
TIGD1,0.996570076539659
FLRT2,0.996262362472277
SCAI,0.995837752870716
DCUN1D1,0.994408733882095
SLC8A1,0.994125163273792
RGS21,0.993919838056007
AQP4,0.993382827366641
SLITRK5,0.992908623520934
ZNF493,0.992879857128192
RESF1,0.992670719125092
HNRNPLL,0.99265565138656
LOX,0.992497569026838
ZNF117,0.992342181608859
PHC3,0.992329755184529
TENM1,0.991926412056299
ZNF800,0.991141864896185
ENST00000456098,0.990749517113874
SMAD2,0.990734347940417
HMGA2,0.990712039077582
ZBTB37,0.990655496663161
FXR1,0.990422482265985
JAKMIP2,0.990100793053943
SRSF1,0.989416216205114
YIPF4,0.989329834008093
ZNF92,0.989263602480875
PCDH9,0.988410953359868
CADM2,0.988377070948105
XKR4,0.987643332353246
CCDC14,0.987617263959852
ZNF138,0.987559341512286
KLHDC7A,0.987497409633231
TMEM106B,0.987383764752911
ODR4,0.987353131095792
CACNB4,0.987233859992947
PARP8,0.985757245757561
RIF1,0.985071000056072
FCHO2,0.984942370533661
KBTBD8,0.984569311076331
ZNF536,0.983754923946977
ENST00000379264,0.983367891403456
EIF4E,0.983358614217089
PPP2R5E,0.98266652213731
POT1,0.982480559249517
GULP1,0.981788530614104
WASHC4,0.981381831008235
PMP2,0.981255186612081
GNAI3,0.981211494453612
ZNF107,0.980898681016478
SESTD1,0.980763259959452
GCNT1,0.980718748442891
SF3B1,0.980097857124782
ABI2,0.980008771803912
CCR6,0.979374739551637
XRN1,0.97903642820649
PCDH17,0.978159178280309
ZNF367,0.977961178671012
KMT2A,0.977893059497906
VANGL2,0.977838260533979
ZNF257,0.977804197330378
WDR82,0.977093210730065
NAMPT,0.976589139133391
CPEB2,0.97550512675282
TMEM237,0.975421799958049
TSFM,0.975068466603402
NSA2,0.974598821218522
UBE2J1,0.974468748921099
