Gene,Score
TMOD2,0.991210008977795
LRP4,0.991120282041698
DNAJA2,0.9894088413516
LHX2,0.9875001591086
AC106886.6,0.984432417142403
CADM4,0.983452620086346
FNDC5,0.980065230854781
ZNF800,0.978244363883971
HSPA4L,0.97183544406214
LMLN,0.969287780656855
STK17A,0.968632439826908
ENST00000617179,0.966081307179141
DACH1,0.962320404572052
FLRT2,0.960818229651803
ZMYM4,0.958503916080062
SCRG1,0.958474492801748
CHD8,0.957847702064835
KAT2B,0.953781056052223
FGF9,0.952399105166846
NCOA1,0.950978983075974
NFAT5,0.949889001556399
ELSPBP1,0.948778473235311
CBLN4,0.945880109620908
DOK4,0.939541452089235
PALM2AKAP2,0.932316173420342
SLC25A23,0.931100797500226
TTYH3,0.929279176448152
BMP2,0.927915960437538
SPRY1,0.923685621341239
STIM1,0.923262025909765
CUL2,0.92205869390555
ANKRD29,0.921834747586415
HDGFL3,0.917502175127231
DGKB,0.916007572135923
LTBR,0.911995919315422
BAG2,0.911804562508854
SHROOM3,0.911203138662122
SRGAP1,0.908760066692879
SRP14,0.90628544050716
HAL,0.897647697788876
MED4,0.894363088095157
TFRC,0.893292782282756
ADCY6,0.893024388204131
RBBP6,0.892720193126386
DGKI,0.889298370264395
UBE2V1,0.887231003358884
DPYSL2,0.8846150908871
NUCKS1,0.884336268644023
COL17A1,0.882593930346328
GCA,0.880650347894739
COL28A1,0.880066048208303
SMAD2,0.878995527013097
MON2,0.878000001272447
UBQLNL,0.877592356015485
BAZ2B,0.876409773491875
CAPN1,0.87587507137729
DCUN1D3,0.875871225684555
LRP8,0.87507020004314
RSF1,0.874206928967757
ENST00000610431,0.873511588623046
ADCY7,0.873487268124659
BOLL,0.873067665057817
ZNF716,0.872493136017584
SMARCC2,0.870968918174678
LCOR,0.868533997045419
CDC42EP2,0.866390872846477
JAG1,0.866251446496059
RALA,0.865079450295307
SNX27,0.863130611039245
MTAP,0.862350610146139
EMG1,0.860704115749939
NBEAL1,0.859775102792287
DFFA,0.858939038513153
CCDC43,0.858746699436259
NCKAP1,0.85411116448493
VEZF1,0.853264074991356
RPUSD2,0.852915062303336
PHLPP1,0.852703514119642
PAX8,0.848130944788274
YOD1,0.847902915165688
PDE4B,0.847509822384153
GALNT16,0.846993508827904
GPRIN3,0.846478300538486
TSPAN12,0.84583588537756
IGFBP5,0.843869144638869
GLUD1,0.843681691419256
RAD54L2,0.842380741715403
TMX2,0.842231065160767
DBT,0.84028251270001
MRAS,0.84000838425816
ZSCAN9,0.83808229175395
ANKRD12,0.837449568295244
BCL11A,0.83715357455743
C12orf49,0.836713763154297
ADGRL3,0.834571180327216
TBC1D3K,0.834145878590873
TBC1D3H,0.833914889442307
TBC1D3G,0.833452880777035
PLP1,0.833073376764407
TGFBR3,0.832049040476861
AC112229.3,0.83189987167089
STOX1,0.831730204026227
SBNO1,0.830404417736695
EPB41L4B,0.828743393979801
NCR3LG1,0.827115429871109
GRIN2B,0.826523941995223
GPM6A,0.825096386987659
TMEM35B,0.825040416770905
MYO9A,0.823501466499188
PDGFB,0.822606597581345
FOXN2,0.822303731678436
PCDH9,0.821855950341487
PRR5L,0.821445342544156
CELF2,0.819768180939468
IRF6,0.818198834588826
CELF1,0.817979209569106
CALCOCO2,0.817671376294558
TTC39C,0.814823146226807
BRCA1,0.813820981015688
ITGAV,0.812384627038926
TPCN1,0.81215268382138
TET1,0.809216438054691
CORO2A,0.808734726019004
ATP10B,0.807856429982486
SPATA6,0.805924479511301
PDGFRA,0.805314182204727
DMD,0.804570986273485
ENST00000369130,0.804371062648103
BRAF,0.803359806817738
NFXL1,0.803246311516699
LRRC70,0.802734259365768
ZNF557,0.802270774441794
CHIC1,0.801493862980034
OSBPL6,0.801473995501866
SPRY3,0.80047956233928
