Gene,Score
MUC5AC,0.999892885548386
RAD23B,0.996640332411227
TMEM212,0.99638657974811
GPR63,0.988271474253406
LACC1,0.986428045822716
MAPK11,0.98354232489068
MEX3B,0.9821177535619
SLC26A7,0.981446533619841
SCRIB,0.980572481050371
LMLN,0.9785461237038
SEH1L,0.977368871408739
TMEM263,0.974814492127687
ENST00000615798,0.967460925463228
RNF115,0.96369193594282
VLDLR,0.962489966888049
ERVFRD-1,0.958970448822781
SLC25A23,0.956622088797435
AMIGO2,0.951050801528955
TTLL1,0.950753832187871
CORO2A,0.950047958180037
MOBP,0.949702314068617
ZIC1,0.949375813133929
EPHA4,0.947771432892293
GORASP2,0.947334940484075
CSNK1A1L,0.947090847015273
SLC35A4,0.94644891090843
MBNL2,0.945855880645745
MANEAL,0.941700084168252
TLK1,0.941218018152072
JPH1,0.940154371233744
AC134669.1,0.940050488169473
SOX18,0.939468949836972
DTX4,0.938163176402368
TAF5,0.937608990902959
OTULIN,0.936006750213554
AC005833.1,0.935995412407621
LGR6,0.932626031836914
ANKRD36C,0.931832095980235
PCNX1,0.931179909718327
HMGN1,0.927270960228359
LUZP2,0.925095794947211
HNRNPUL2,0.923612064077692
ZNF519,0.923279903215448
ARID4A,0.921959437816012
MARCKS,0.921375356639188
SMCHD1,0.920809465109346
EDARADD,0.918478794010696
ERBB2,0.918388351275366
CWH43,0.916100691406777
EIF2AK2,0.914678309067883
KCNMA1,0.914341907418454
NRIP1,0.912401417294034
ITPR2,0.910924458613242
NLK,0.908747261715444
MRRF,0.908312251653319
PCDH9,0.907863451113954
CD84,0.907677125541442
RHOBTB1,0.90698752946184
KAT2B,0.905379633800788
SLIT2,0.905272332247847
TRIM52,0.905162732001883
HDAC8,0.904590675194874
HS1BP3,0.904442485373749
CMSS1,0.904096181855153
HEXA,0.90364832264097
CDH19,0.902681115565482
ZNF764,0.899856249801694
ENST00000422223,0.89801153949122
BRD8,0.897203625112376
ADAM11,0.895769302555324
SYNPR,0.895468815773324
ZEB1,0.894867178473674
ERVV-2,0.894088545861061
TNIP3,0.893236154051607
ZSCAN30,0.893140070048941
EFCAB14,0.891828299618368
SMAD2,0.89071654559576
ENST00000265023,0.890093270106739
SLC8A1,0.889914179661212
METTL8,0.889328738899786
ASH2L,0.889278620226204
KLHL31,0.888773894360842
RSF1,0.888009743600747
P3H1,0.887326109883828
MPHOSPH9,0.886187599545397
NFAT5,0.885654098891685
RALGPS2,0.885509339338306
DDX17,0.88520061831619
CYP2R1,0.88366311489896
ENST00000309893,0.882121772512301
CACTIN,0.881973631109892
F3,0.881274316901016
FLRT2,0.880569345452151
DTNA,0.880158240628162
ARPC5,0.879248879043869
MGAM,0.878963745484011
TUBG1,0.878115132107764
DUSP15,0.876189327594519
ATRX,0.874962646809678
NEPRO,0.874713375253478
SEPTIN3,0.873632324980414
TOGARAM1,0.871014033341256
NEDD9,0.869618885704609
BRINP1,0.869017769917317
BZW1,0.868910124752314
LRRC1,0.867628556976838
FAM78A,0.866979482445644
RAB28,0.86630605989675
OR2H1,0.865853687546547
LYST,0.865742940549724
ARFRP1,0.865692130976095
C10orf67,0.865627828280508
HSPA4L,0.865105514698165
SMTN,0.864575117290236
PRKCA,0.864414457572283
MTARC1,0.863610535490856
ZFHX2,0.862812955625215
CAPRIN2,0.861609092646892
BICRAL,0.858089626571924
SDHC,0.85449266907233
