tRF,control_mean,ad_mean,log_fold_change,p_value,adj_p_value,significant
tRF-22-73VL4YMYP,32.73068716169231,23.046985539365856,-0.5060658274335461,0.00036323970820906215,0.12822361699779894,False
tRF-21-9N15WV7W0,41.14938022846154,28.20597175212195,-0.5448700601263052,0.005103621443265038,0.5186919889061342,False
tRF-21-NONU3INDD,91.27566817538461,133.1892290587805,0.5451751872237329,0.00962450950622229,0.5186919889061342,False
tRF-19-73VL4YHE,56.708090159230764,88.30673374097562,0.6389688839417991,0.00962450950622229,0.5186919889061342,False
tRF-18-9N15WV0E,28.28083833384615,39.584976299999994,0.48512810078370006,0.00962450950622229,0.5186919889061342,False
tRF-20-73VL4YMY,45.497333199230766,74.47663146731708,0.7110058371286128,0.010167616312817596,0.5186919889061342,False
tRF-23-9KIWRNL3DJ,73.63739122915385,38.3396251964878,-0.941602283400174,0.011861278757177796,0.5186919889061342,False
tRF-22-R2Z4R95MJ,75.58205920646154,42.25758750878048,-0.8388334188747484,0.013218592813167063,0.5186919889061342,False
tRF-22-8BWS72092,19.98551424076923,15.709319659463414,-0.34733399312610036,0.014693824048332416,0.5186919889061342,False
tRF-20-NONU3IND,24.831058139230777,32.53324423121951,0.38976895465224626,0.014693824048332416,0.5186919889061342,False
tRF-23-INVDRI2QD1,71.65219234076923,61.71257946280488,-0.21544624965437453,0.018262087854257647,0.5860470011411772,False
tRF-21-YO0Y3KQ9D,19.04503518369231,17.85193271602439,-0.0933346789388132,0.021737130288781104,0.5902466916876715,False
tRF-22-UJJKIWRNK,11.772225663846154,8.93915628392683,-0.3971765277538921,0.021737130288781104,0.5902466916876715,False
tRF-21-V29K9UV30,112.23756021846155,70.67464902804878,-0.6672908348722215,0.025960003002597598,0.6545629328512109,False
tRF-22-73V2Y8L95,15.98720299076923,12.695659089000001,-0.33258226331529084,0.0297235390505195,0.6994939523222256,False
tRF-20-YDZDL9X1,194.49412745692308,269.5443989929268,0.470796336120908,0.03783871160324759,0.7128674621421831,False
tRF-22-9N1EWJQ72,36.53600370038462,44.593493702731706,0.2875143919008254,0.03783871160324759,0.7128674621421831,False
tRF-19-9N1EWJI5,41.06826823153846,58.592453992439026,0.512690761763726,0.03783871160324759,0.7128674621421831,False
tRF-18-JB5Y130K,18.902619749153846,12.314609873365853,-0.6182152700802495,0.040837346012943754,0.7128674621421831,False
tRF-20-W47W1R7H,27.78702467846154,36.9297125197561,0.4103706669990608,0.04529115936290773,0.7128674621421831,False
tRF-20-RK9P4P9L,193.80125242538463,157.9526113604878,-0.29508610536722735,0.04529115936290773,0.7128674621421831,False
tRF-18-RXSINH0P,20.016322530000004,31.163867428804878,0.6386973411806594,0.04683392321482305,0.7128674621421831,False
tRF-21-RE987S1RD,45.336381794153844,25.112123264073173,-0.8522852414821678,0.050486364174375575,0.7128674621421831,False
tRF-19-9N15WV2P,23.476723017692304,32.29155869026829,0.4599260355808532,0.050486364174375575,0.7128674621421831,False
tRF-22-12Z4R95MJ,81.27490432292308,39.68753593092683,-1.0341239596613914,0.050486364174375575,0.7128674621421831,False
tRF-19-V29K9U2Y,60.47046874923076,53.87785022390244,-0.16653847529804633,0.06247604904653892,0.7889163234822464,False
tRF-21-18Y3E7QN0,9.310205675999999,11.95470200085366,0.3606932234378917,0.06247604904653892,0.7889163234822464,False
tRF-18-45DBNIR,23.061211553923076,20.43856004282927,-0.1741747513284988,0.066284321879438,0.7889163234822464,False
tRF-22-EXEY0VWUJ,127.82380347307691,194.11659376585365,0.6027669285670942,0.066284321879438,0.7889163234822464,False
tRF-20-R29P4P9L,61.67611184692308,48.51768278634146,-0.3462011697787579,0.06929907356865772,0.7889163234822464,False
tRF-21-R29P4P9L0,21.05959521523077,15.64065577785366,-0.4291767038033951,0.07320736282654694,0.7889163234822464,False
tRF-19-BZOS4YE2,124.1287139776923,112.50430529804879,-0.14185667303802862,0.07706874350745374,0.7889163234822464,False
tRF-19-D890YBHW,16.11839921592308,21.207642604195122,0.39587579187040767,0.07706874350745374,0.7889163234822464,False
tRF-18-S8V0J8DR,8.813976657769231,11.918607704731707,0.43535073340958474,0.08223733386482734,0.7889163234822464,False
tRF-19-UIX1Q7HV,161.6315985507692,219.9379321336585,0.4443871748483179,0.08764744269157987,0.7889163234822464,False
tRF-20-9N15WV7W,27.07345089692308,21.079905152536586,-0.3610104156140892,0.08764744269157987,0.7889163234822464,False
tRF-22-NONU3IND2,87.82438817923077,56.132405141097564,-0.645787744374072,0.0931745379501322,0.7889163234822464,False
tRF-23-4PW3FJHPW,12.288915335769234,15.746590113414635,0.3576818664247621,0.0931745379501322,0.7889163234822464,False
tRF-23-W47W1R7HX,27.668007550384615,39.09969100658537,0.4989384511457189,0.0931745379501322,0.7889163234822464,False
tRF-18-MBQ4NKDJ,104.07937873846154,68.64142724268294,-0.6005327997539656,0.09842827166316481,0.7889163234822464,False
tRF-23-BZBZOS4YV,76.47689310923077,126.71580746073172,0.7285006882679514,0.09842827166316481,0.7889163234822464,False
tRF-19-945NB2HQ,15.702381141307693,14.490930876780487,-0.11583307439522761,0.09842827166316481,0.7889163234822464,False
tRF-19-B4ZPEKH2,10.545094419769232,16.184604083926832,0.618050061090683,0.09842827166316481,0.7889163234822464,False
tRF-19-B1RHODE2,12.158762583846153,14.425269988878046,0.2466019102192707,0.10293905716572693,0.7889163234822464,False
tRF-22-BZBZOS4Y1,23.938645552692304,39.36228912934146,0.7174725966310955,0.10910217778398001,0.7889163234822464,False
tRF-22-S3M8309NF,30.153145709230767,20.360044961195122,-0.5665677709620223,0.10910217778398001,0.7889163234822464,False
