tRF,control_mean,ad_mean,log_fold_change,p_value,adj_p_value,significant
tRF-19-V29K9U2Y,59.97231134332144,52.79396277491526,-0.18392361518902778,0.008047702740233698,0.9902851842547175,False
tRF-22-73VL4YMYP,27.317568285857142,23.01123935476271,-0.24749037839802845,0.020050429504497758,0.9902851842547175,False
tRF-21-73VL4YMYE,134.75304116821428,93.5410079157627,-0.5266469535780081,0.036103704119377356,0.9902851842547175,False
tRF-21-V29K9UV30,100.5035007779643,72.82052325305084,-0.46482874236672167,0.036103704119377356,0.9902851842547175,False
tRF-20-WEW6VM4J,9.977068814678573,12.386420995813559,0.3120714567069096,0.039547699655007484,0.9902851842547175,False
tRF-18-RPM830D4,37.49855532075001,35.360641347440676,-0.08469057343351238,0.04086469816043137,0.9902851842547175,False
tRF-22-9N1EWJQ72,34.854379018392855,42.40833573947458,0.2830079432011656,0.04261120404571028,0.9902851842547175,False
tRF-19-RPM8301Z,41.34411995357143,32.62769097116949,-0.3415852679399416,0.049919809772831725,0.9902851842547175,False
tRF-21-WB08Q2B5D,10.088476197107143,12.485996875898305,0.30760272933321264,0.05223310558843142,0.9902851842547175,False
tRF-20-W47W1R7H,27.965111804642856,36.22418971677967,0.37332532088592973,0.059687257471004895,0.9902851842547175,False
tRF-20-RK9P4P9L,191.0973327717857,150.51912512152546,-0.34436083312506316,0.062094222298318735,0.9902851842547175,False
tRF-20-9N15WV7W,25.482415124642852,20.317315809491525,-0.3267922018314735,0.06870506419759692,0.9902851842547175,False
tRF-20-R29P4P9L,55.953609882500004,46.12180479796609,-0.2787822422166837,0.07130471570301455,0.9902851842547175,False
tRF-21-W3FJHPEZE,23.92117401142857,26.919809982983054,0.17038003018529135,0.07906591209863978,0.9902851842547175,False
tRF-18-9N15WV0E,36.12135800392857,38.3548084160678,0.08655532217826511,0.08085599433702695,0.9902851842547175,False
tRF-21-B2JK7PP9E,11.334117310357142,14.022351304864406,0.30705624472770854,0.08085599433702695,0.9902851842547175,False
tRF-18-1SS2P4DX,25.289833571750002,22.41254712720339,-0.1742509262191465,0.08274722459759576,0.9902851842547175,False
tRF-18-UP0O5105,18.87511162064286,20.45435280832203,0.11592271390749875,0.0937047405329936,0.9902851842547175,False
tRF-22-BZBZOS4Y1,24.920656242499998,35.271494637474575,0.5011606518368117,0.09449283686357235,0.9902851842547175,False
tRF-22-8BWS72092,18.604591205,16.786432054508474,-0.148363071816922,0.10037756896821404,0.9902851842547175,False
tRF-18-BE7XO8DW,16.205409141107143,15.039738217813557,-0.10769598948106829,0.10120301088469141,0.9902851842547175,False
tRF-20-V47PU9XW,15.248243474214286,14.067806309440677,-0.11624568390321421,0.10527863708065444,0.9902851842547175,False
tRF-21-R29P4P9L0,19.504275351499995,16.022965130694914,-0.28364924799108415,0.10787710663765437,0.9902851842547175,False
tRF-19-945NB2HQ,12.482746410285715,14.928829505152542,0.25816566955486486,0.10964626034385028,0.9902851842547175,False
tRF-18-YKISQID5,33.02630980785714,36.00970695213559,0.12477007967786591,0.11218944147294574,0.9902851842547175,False
tRF-18-73VL4YDN,69.74877183607143,56.26236203588135,-0.30999769172017366,0.1262699842575402,0.9902851842547175,False
tRF-21-NONU3INDD,112.54861371607144,139.18627899745763,0.3064687101842445,0.1262699842575402,0.9902851842547175,False
tRF-21-YBOZZ7NDD,36.47105074857143,48.05624730908474,0.3979722284410343,0.1262699842575402,0.9902851842547175,False
tRF-20-40KK5Y93,17.62221393489286,15.954453147813556,-0.14343602613115092,0.12916561223813805,0.9902851842547175,False
tRF-18-07QSNHD2,12.860333183,14.398380372661016,0.16297851647394124,0.13902313773637986,0.9902851842547175,False
tRF-19-RKIP4OF4,12.525570425392855,10.945415028016948,-0.19454964686976073,0.1399493808202561,0.9902851842547175,False
tRF-20-NONU3IND,25.601441568964283,30.820067275050846,0.26764496306459584,0.14809484464121225,0.9902851842547175,False
tRF-20-RXSINHZ4,10.30391783042857,11.852496030745762,0.20199791622126773,0.14990642925231423,0.9902851842547175,False
tRF-23-W47W1R7HX,31.105980809428566,37.937553723389826,0.28643465747033936,0.15327259893595235,0.9902851842547175,False
tRF-22-V47PU9XWP,15.533025410928571,13.64881141240678,-0.1865635333123401,0.15327259893595235,0.9902851842547175,False
tRF-23-PS5P4PW3X,32.96362812625001,30.76215885328813,-0.0997182872643334,0.15561507037032674,0.9902851842547175,False
tRF-23-J9ZH0SR9D7,29.38671579607143,33.1869364230678,0.17545132131355512,0.15561507037032674,0.9902851842547175,False
tRF-19-B4ZPEKH2,11.720149972607144,16.391072092135595,0.48391918919393806,0.15561507037032674,0.9902851842547175,False
tRF-22-VP9N15WVN,12.667033415964285,12.709454110610167,0.004823376973592808,0.15561507037032674,0.9902851842547175,False
tRF-20-V29K9UV3,26.876412582571426,20.511715290050844,-0.38989244042437754,0.1616357770642376,0.9902851842547175,False
tRF-22-R2Z4R95MJ,55.46842024235714,38.39996084376272,-0.5305617978118748,0.16480979210215085,0.9902851842547175,False
tRF-21-RK9P4P9L0,19.125573237035717,15.327905577779662,-0.3193424103188951,0.17095615962149668,0.9902851842547175,False
tRF-22-12Z4R95MJ,52.36591134807143,34.530375807661024,-0.6007619300222151,0.17095615962149668,0.9902851842547175,False
tRF-19-BX1WZ42E,30.752450729,41.84302816359322,0.444285876132394,0.17095615962149668,0.9902851842547175,False
tRF-23-BZBZOS4YV,92.61465100821428,123.5420983937288,0.4156903993513765,0.17716374823772885,0.9902851842547175,False
tRF-23-87R718YKDE,174.00243653535713,135.18382251881357,-0.3641849938215733,0.18073045411935706,0.9902851842547175,False
tRF-23-3JVIJMRP9,22.12186220567857,31.094586765559324,0.4911906085382167,0.18328852620869995,0.9902851842547175,False
tRF-20-OB9ZFH69,48.320144500000005,51.655359299830515,0.09629326903126412,0.18701023215776869,0.9902851842547175,False
tRF-19-1SS2P4IR,27.723874423821425,25.939626009033898,-0.0959712095127987,0.19301933843520036,0.9902851842547175,False
tRF-19-BE7XO8I5,41.34557567892857,40.018386076220345,-0.047069972101572155,0.19301933843520036,0.9902851842547175,False
tRF-22-43RX6NMH3,43.32594532464286,38.68643883338983,-0.16340329591906677,0.19937169343963101,0.9902851842547175,False
tRF-19-Q99P9PJZ,23.313847983357153,22.97023284581356,-0.021421661789093882,0.19937169343963101,0.9902851842547175,False
