tRF,control_mean,ad_mean,log_fold_change,p_value,adj_p_value,significant
tRF-22-73VL4YMYP,39.360404654999996,19.890898522500002,-0.9846366049098059,0.00018763486255768402,0.0681114551084393,True
tRF-19-4PW3FJF2,18.61215307666667,10.251725409875,-0.8603782157782547,0.007559004463029262,0.5619195046439642,False
tRF-18-R29P4P04,519.7376103666667,296.029718101875,-0.812041448460759,0.012383900928792602,0.5619195046439642,False
tRF-19-J9ZH0S2E,58.88908871833333,26.549564477687504,-1.1493121535761022,0.012383900928792602,0.5619195046439642,False
tRF-18-OB1690DV,41.391746625,62.095907185,0.585155053971425,0.012383900928792602,0.5619195046439642,False
tRF-20-9N15WV7W,32.69696343666667,21.839253656875,-0.5822331051372398,0.012383900928792602,0.5619195046439642,False
tRF-18-R81XDD0Q,38.19042558666666,61.45999115625,0.6864365621724833,0.012383900928792602,0.5619195046439642,False
tRF-20-INVDRI2Q,160.75429906,323.7938915625,1.010218449029927,0.012383900928792602,0.5619195046439642,False
tRF-23-18Y3E7QN00,16.29863363333333,9.723701748375,-0.7451734758899984,0.018575851393188958,0.7492260061919546,False
tRF-19-B4ZPEKH2,9.084241990166667,16.74062545875,0.8819153876441757,0.03125460710600014,0.7966607695709867,False
tRF-18-9N15WV0E,27.087695750000005,41.226421120625005,0.6059315517906612,0.03125460710600014,0.7966607695709867,False
tRF-19-S8V0J8HW,10.389308836166668,19.641971211,0.9188400415337004,0.03125460710600014,0.7966607695709867,False
tRF-23-RPFQRDWXDD,50.38820250333333,25.8096537918125,-0.9651752026229303,0.04205701419323704,0.7966607695709867,False
tRF-19-B1RHODE2,9.030494963166666,15.2383652389375,0.7548311704485697,0.05117070751745667,0.7966607695709867,False
tRF-21-WB8689SVD,6.749461781833333,11.206439493625,0.7314836104152755,0.05117070751745667,0.7966607695709867,False
tRF-21-WB0Q37Q5D,56.197082531666666,72.961482300625,0.37663980493287585,0.05117070751745667,0.7966607695709867,False
tRF-21-DWY2MJ8FE,24.767173430000003,52.15377244375,1.0743423816601068,0.05117070751745667,0.7966607695709867,False
tRF-19-V47PU9J8,29.019141711666673,21.136841743750004,-0.4572450239250285,0.06859394475493552,0.7966607695709867,False
tRF-20-B4ZPEK45,185.53495698166668,404.903940588125,1.1258886503390624,0.06859394475493552,0.7966607695709867,False
tRF-23-VP9N15WV0E,39.15217962,29.735502788125,-0.39690615526382356,0.06859394475493552,0.7966607695709867,False
tRF-18-YR66EFD2,20.608450968333333,28.698296808749998,0.477729049180283,0.06859394475493552,0.7966607695709867,False
tRF-21-9N15WV7W0,40.422706956666666,27.692587214937497,-0.5456660912061091,0.06859394475493552,0.7966607695709867,False
tRF-20-V29K9UV3,31.634915648333337,21.0660028886875,-0.5866011491580476,0.06859394475493552,0.7966607695709867,False
