tRF,control_mean,ad_mean,log_fold_change,p_value,adj_p_value,significant
tRF-23-DRFU8U767,23.802942515166666,32.333820299524994,0.44190404433037234,0.0021813608928857864,0.8398239437610278,False
tRF-18-J0DPZODE,19.555605080933333,28.059508696825002,0.5209075725595067,0.009743755345263616,0.9412014046357782,False
tRF-19-UJJKIWIZ,20.454808913266668,17.40371301565,-0.23304492739481564,0.012260660144509106,0.9412014046357782,False
tRF-22-BZBZOS4Y1,37.84041412173333,30.774921068825,-0.298172720968628,0.015347812678830675,0.9412014046357782,False
tRF-22-86J8WPMNH,8.685562705166666,11.550392127224999,0.41125060699745397,0.01909885225541963,0.9412014046357782,False
tRF-20-RPM830MM,29.968652788133333,43.988116133350005,0.5536595863313911,0.01909885225541963,0.9412014046357782,False
tRF-18-02K0F702,20.5837038092,26.8638124123,0.38416145864521933,0.023651374035441153,0.9412014046357782,False
tRF-21-PS5P4PW3B,16.979119196366664,24.353297803475,0.5203555281611276,0.023651374035441153,0.9412014046357782,False
tRF-21-J9ZH0SR90,13.4110654402,16.8471393302,0.3290797838986874,0.029137611434829402,0.9412014046357782,False
tRF-18-73V2Y8DM,16.1170138684,12.724393113100001,-0.3409876197144204,0.029137611434829402,0.9412014046357782,False
tRF-23-2IUIX1Q7DR,29.74837308466667,23.493119956025,-0.34057245045615847,0.035671057947614715,0.9412014046357782,False
tRF-18-RXSINH0P,23.051477713700002,17.191833298225,-0.42313583874857486,0.035671057947614715,0.9412014046357782,False
tRF-22-Z8R3WE8ZJ,8.6255448147,11.275999851125,0.38656787435588,0.05271733899827458,0.9412014046357782,False
tRF-19-YDZDL9JR,90.51017135366666,65.588786122,-0.4646307537501979,0.05271733899827458,0.9412014046357782,False
tRF-20-NONU3IND,38.20286702400001,28.147479123375,-0.44067519184816106,0.05271733899827458,0.9412014046357782,False
tRF-19-1SS2P4IR,43.44295924923333,33.875674130625,-0.35887272346387533,0.06353995779476052,0.9412014046357782,False
tRF-19-W3FJIKE5,21.693825046933334,16.093133438475,-0.4308391952918411,0.06353995779476052,0.9412014046357782,False
tRF-18-WB0Q37DW,12.0124539801,9.980518363249999,-0.2673442514162665,0.06353995779476052,0.9412014046357782,False
tRF-22-WB8689SV2,9.626002632066667,11.644551158475,0.2746463087592055,0.06353995779476052,0.9412014046357782,False
tRF-22-PS5P4PW3H,22.824315904400002,30.835518622225003,0.4340214911180986,0.0762046102472056,0.9412014046357782,False
tRF-22-7O58J0K8O,17.876985244666667,14.121331766,-0.34022730863366624,0.0762046102472056,0.9412014046357782,False
tRF-18-S8V0J6DR,12.832699988466667,12.928110656299998,0.010686707699684383,0.0762046102472056,0.9412014046357782,False
tRF-23-5BF900BYDO,206.75054731133332,275.58673592575,0.4146153038448315,0.0762046102472056,0.9412014046357782,False
tRF-22-40KK5Y935,9.325890398566667,10.405133352375,0.15798207501137584,0.09095999415969014,0.9412014046357782,False
tRF-21-FSXMSL73E,11.646925521166667,16.333722964875,0.4879044915924955,0.09095999415969014,0.9412014046357782,False
tRF-21-2Q2RJO01B,12.3247890052,11.661483660275,-0.07981159797126036,0.09095999415969014,0.9412014046357782,False
tRF-20-B2JK7PP9,16.42543194523333,24.307409327850003,0.5654648297130622,0.09095999415969014,0.9412014046357782,False
tRF-22-EXEY0VWUJ,328.64853930000004,271.175811328,-0.2773170759758852,0.10796126577379361,0.9412014046357782,False
tRF-22-J9ZH0SR9L,14.632419221533334,16.129870756474997,0.14056656441054205,0.10796126577379361,0.9412014046357782,False
tRF-18-OB1690DV,52.61794654366667,67.29803758799999,0.35500948913020647,0.10796126577379361,0.9412014046357782,False
tRF-21-WB0Q37Q5D,76.69583798366666,73.6659484905,-0.05815039092742058,0.10796126577379361,0.9412014046357782,False
tRF-22-Q3V2Y7RZ5,21.78098195826666,16.603859547375,-0.39155036365769647,0.10796126577379361,0.9412014046357782,False
tRF-18-8R6Q46D2,126.806248207,162.7664031465,0.3601771074380471,0.10796126577379361,0.9412014046357782,False
tRF-21-J0DPZOIPB,11.674233278399997,16.1768797519,0.4706055609545676,0.1275588746486056,0.9412014046357782,False
tRF-22-DRFU8U76F,15.897309237700002,19.16537348145,0.26971951556248186,0.1275588746486056,0.9412014046357782,False
tRF-23-86J8WPMNY,28.910611849566667,35.84554539117501,0.310194701411036,0.1275588746486056,0.9412014046357782,False
tRF-18-JMRPFQDH,13.03958934136667,10.063764638175,-0.37372834783962317,0.1275588746486056,0.9412014046357782,False
tRF-18-W3FJIKW,14.609852246266666,15.994279000674998,0.13061437146515154,0.1275588746486056,0.9412014046357782,False
tRF-19-RPM8301Z,18.69526499463333,24.164429958350002,0.3702120411132137,0.1275588746486056,0.9412014046357782,False
tRF-21-NONU3INDD,237.1494808183333,187.30897567125,-0.3403766761506901,0.1275588746486056,0.9412014046357782,False
tRF-20-73V2Y8L9,26.640323967966662,20.755892099875,-0.360090685743228,0.1275588746486056,0.9412014046357782,False
tRF-23-79MP9PMNDD,16.723280380800002,19.31415394555,0.207800612607822,0.1275588746486056,0.9412014046357782,False
tRF-23-18Y3E7QN00,12.750986515433334,11.1284970513,-0.19635010549069598,0.1275588746486056,0.9412014046357782,False
tRF-20-9N15WV7W,21.0949089322,18.216081355975,-0.2116822194707817,0.14992398676148222,0.9412014046357782,False
tRF-18-07QSNHD2,11.372123396500001,14.001930548825001,0.30012409723632594,0.14992398676148222,0.9412014046357782,False
tRF-18-RPM830D4,24.33000932113334,25.5542864229,0.07082843313798115,0.14992398676148222,0.9412014046357782,False
tRF-18-RPFQRD03,19.1415661488,14.163938162925001,-0.434486424573985,0.14992398676148222,0.9412014046357782,False
tRF-22-I7XUK87SI,12.903137576066667,15.178684579749998,0.23432484932201003,0.14992398676148222,0.9412014046357782,False
