tRF,control_mean,ad_mean,log_fold_change,p_value,adj_p_value,significant
tRF-18-1SS2P4DX,29.19963734386957,18.90022311855263,-0.6275471854403039,0.001304208558563169,0.39407150793745194,False
tRF-21-1SS2P46ID,37.19933595130435,28.418464368368422,-0.38844826924976594,0.0017750968826011349,0.39407150793745194,False
tRF-16-1SS2P40,27.028182490478265,19.289390061315792,-0.486656975658879,0.004230132158110855,0.6126351265850705,False
tRF-20-Q1Q89P9L,29.17987090260869,37.27034158234211,0.3530545409062098,0.0055192353746402745,0.6126351265850705,False
tRF-21-R29P4P9L0,78.86263272869564,101.86104613342106,0.36918866029084896,0.0228075083328666,0.9671914831855702,False
tRF-18-8R6546D2,55.70160609956522,56.1342787336579,0.011163103486069303,0.024536714652097835,0.9671914831855702,False
tRF-19-XSXMSL24,39.93567793173913,49.708495168684216,0.3158142245661004,0.024536714652097835,0.9671914831855702,False
tRF-18-XSXMSL00,13.491494534608695,18.187663777631577,0.43091006615613203,0.026794987617284827,0.9671914831855702,False
tRF-20-RX6NMH49,17.38290872278261,13.731425391394733,-0.3401881195893455,0.02851117421992977,0.9671914831855702,False
tRF-23-4PW3FJHPW,32.272081900434785,35.1494569786579,0.12321575102670046,0.0334005654680708,0.9671914831855702,False
tRF-18-4RRWRBD2,38.425890677304345,23.435990892210526,-0.7133529062739052,0.03527739541609498,0.9671914831855702,False
tRF-20-40KK5Y93,11.507481733521736,15.819675717026318,0.45914787423194126,0.03898403395806249,0.9671914831855702,False
tRF-19-ML5F92H3,12.311910017304347,10.33939653468421,-0.2519026084357283,0.04128791555598499,0.9671914831855702,False
tRF-22-83ML5F923,19.734263836869566,28.337215595973685,0.5219953043337799,0.04323281140199686,0.9671914831855702,False
tRF-23-W47W1R7HX,18.19619179695652,30.843673178078944,0.7613380397232374,0.04323281140199686,0.9671914831855702,False
tRF-19-18Y3E7IN,8.985884933521737,13.51747120026316,0.5890927896542371,0.04806062821898682,0.9671914831855702,False
tRF-20-PS5P4PW3,8.53972723052174,10.41728577786842,0.2867175383913567,0.05065225835960985,0.9671914831855702,False
tRF-22-WB0Q37Q52,78.78969178,71.35542997894736,-0.14298367167269532,0.0525446968228388,0.9671914831855702,False
tRF-20-U0EZY9X1,48.289663569999995,63.32611332605262,0.3910861235352474,0.05884961806704192,0.9671914831855702,False
tRF-22-J9ZH0SR9L,46.49563771652174,43.15344185302632,-0.10761973581409912,0.06164021688174581,0.9671914831855702,False
tRF-19-R29P4PJZ,353.4545072347827,485.54609188684213,0.45808371501105327,0.06164021688174581,0.9671914831855702,False
tRF-22-I7XUK87SI,24.009126527217393,20.43483834555263,-0.23255208739434785,0.06164021688174581,0.9671914831855702,False
tRF-22-83ML5F823,16.925616586652175,18.341387389894738,0.11589438125602758,0.06332740979864171,0.9671914831855702,False
tRF-16-KQ3SW1B,27.672572442173912,20.069759534657894,-0.46343343191638464,0.06332740979864171,0.9671914831855702,False
tRF-22-PS5P4PW3H,73.12363496826087,93.51654325157897,0.3548838146322453,0.06332740979864171,0.9671914831855702,False
tRF-23-S3M8309NS,135.5123763847826,199.81094244526315,0.5602109736819516,0.06495675587405425,0.9671914831855702,False
tRF-22-WD8YQ84V2,10.57418039726087,13.801610489000002,0.38429077806623724,0.07420933326583967,0.9671914831855702,False
tRF-19-D890YBHW,32.18563846691304,45.77963871368421,0.508288989505969,0.07606249381498531,0.9671914831855702,False
tRF-20-S3M8309N,52.86230497391305,70.96343811578947,0.4248365759337869,0.07869089038989807,0.9671914831855702,False
tRF-23-2IUIX1Q7DR,56.09233756713042,54.28176357639474,-0.04733611283666228,0.07869089038989807,0.9671914831855702,False
tRF-18-I363U0W,13.806738444608696,15.324508369421057,0.15046823800131293,0.07869089038989807,0.9671914831855702,False
tRF-23-5BF900BYDO,107.30419294608696,80.99017146289472,-0.40588770504811755,0.08233980048167455,0.9671914831855702,False
tRF-22-73V2Y8L95,12.109525312391304,11.347202763236842,-0.093805615401374,0.08605822717946143,0.9671914831855702,False
tRF-16-UMX0SW0,141.9556141069565,109.4101423236842,-0.3756934241589738,0.08887954244751306,0.9671914831855702,False
tRF-21-DRFU8U76B,23.591410381043477,20.287854195394733,-0.21764538848001447,0.08887954244751306,0.9671914831855702,False
tRF-23-VP9N15WV0E,21.93447086843478,26.657480478815792,0.28134052689279443,0.08955550613388641,0.9671914831855702,False
