,LFC
COLQ,0.13590274965982385
CHAT,-0.20803003313383897
PRIMA1,0.3637493417710589
ACHE,0.0016327262933443958
SLC18A3,0.0
BCHE,-0.08734189503661587
SLC5A7,-0.1790310158673417
STAT5A,0.21387352213311964
BMP1,0.37353736208758165
STAT1,-0.3290535682875719
STAT3,0.01495591566075509
BMP6,0.5565788617588615
BMPER,-0.08099135334834995
LIFR,-0.08488277382707754
NKX2-1,0.6637610592435281
BMP2K,-0.3740412086611557
RORB,0.016851303176716674
KLF4,1.1564908714202984
BMP3,0.3923441880902407
BMP5,0.0035543677817375155
CNTFR,0.17834254436676958
KLF16,0.015061414694711029
BDNF,-0.14746540743119996
GBX2,-0.8675832182047065
BMP8A,0.14569830723228464
BMPR2,0.07389431001143339
LHX8,-0.376842407822363
BMP8B,0.0909259937741778
LHX6,-0.18747834198808302
BMP4,-0.2993031492466803
ARNTL2,-0.20174987509990921
NTRK1,-0.4829278177728089
LIF,0.3593818142981774
NGF,0.7453951502177496
NGFR,0.7208076675773423
RORA,0.20719886478182248
BMP10,15.790178698230168
SMAD2,-0.05672555930607677
IL6R,0.022871225871790097
KLF7,-0.05163649379186904
NPAS2,-0.08931957068678782
BMPR1B,-0.4962474588476258
NR1D1,-0.18999020518460505
GBX1,0.04076694995080794
CLOCK,-0.07561074276491317
BMP15,-1.6138466634335815
RORC,-0.5635746068546165
NR1D2,-0.12185179337662785
ARNTL,-0.09531526213940973
BMPR1A,-0.0428243940659474
STAT5B,-0.018254062847234093
IL6ST,-0.30056351382871016
BMP7,-0.07991016104714113
BMP2,-0.06380318693096368
NTRK2,-0.044723020152539615
IL6,-0.44837155405695867
CNTF,-0.11191513286213048
PCYT1A,-0.12835257384008697
