,LFC
COLQ,-0.0940300706966963
CHAT,0.04113301956382258
PRIMA1,0.21627593421414548
ACHE,0.08416464352945123
SLC18A3,0.0
BCHE,0.017915877740207666
SLC5A7,-0.3080917172310199
STAT5A,0.15806473552126862
BMP1,0.5033952502315452
STAT1,-0.26138605208742716
STAT3,0.026697105590306816
BMP6,0.6468851509939453
BMPER,-0.03519215904083492
LIFR,0.007520787380062363
NKX2-1,0.03936644872209792
BMP2K,-0.1028367114648574
RORB,0.059370957514525514
KLF4,0.4913261005369224
BMP3,-0.15612170991836594
BMP5,0.18461429594496032
CNTFR,0.1615593147384189
KLF16,0.18377931459682703
BDNF,-0.6019633372745528
GBX2,-0.014862810193237942
BMP8A,-0.003976522510396757
BMPR2,0.10819724816284236
LHX8,-0.4523288219578426
BMP8B,0.06483240086368723
LHX6,0.4737641776116742
BMP4,-0.40375984696950834
ARNTL2,-0.08868908375374711
NTRK1,0.14807057180689578
LIF,16.212654523551382
NGF,0.601461091996723
NGFR,0.8555227468246737
RORA,0.13210590728618685
BMP10,0.5510046228965569
SMAD2,0.012961165987945321
IL6R,-0.1828752425001052
KLF7,0.03316926649405437
NPAS2,0.03757353807870561
BMPR1B,0.1121611399295711
NR1D1,-0.005247433117291029
GBX1,0.17645921976487675
CLOCK,-0.026198929719491865
BMP15,-0.7442733131741792
RORC,-0.2667991078653091
NR1D2,-0.002804481603647375
ARNTL,0.004833585016537082
BMPR1A,-0.008665129665697605
STAT5B,0.081469435379235
IL6ST,-0.11701305496458371
BMP7,0.025606754421851435
BMP2,-0.1527456249366844
NTRK2,-0.041223634645800214
IL6,-0.09909086331359815
CNTF,0.12350190042832908
PCYT1A,-0.05804411701002027
