,LFC
COLQ,-0.03797610581227297
CHAT,-1.0487773602760193
PRIMA1,0.662633353412324
ACHE,0.2017963438246405
SLC18A3,0.0
BCHE,0.18599122889787537
SLC5A7,0.27011612045277816
STAT5A,-0.027025659373273468
BMP1,0.20108173341469035
STAT1,-0.3073179918165197
STAT3,0.08058869189108847
BMP6,0.6282852620777819
BMPER,-0.1619929240983468
LIFR,-0.08565330644232325
NKX2-1,1.3881450316974002
BMP2K,-0.42783930441726087
RORB,0.061056163411211894
KLF4,1.553413792156111
BMP3,0.2998223652351194
BMP5,-0.3340683981234509
CNTFR,0.16798727370411926
KLF16,0.12009394706942128
BDNF,-0.3629662601275476
GBX2,0.34732955927980763
BMP8A,-0.046303278165800196
BMPR2,0.07794827931065454
LHX8,-1.2296232605206514
BMP8B,-0.25566937231273745
LHX6,-0.16024833392093465
BMP4,-0.3505815071764225
ARNTL2,-0.22019270124108362
NTRK1,-0.4560482267961641
LIF,2.3633090345832493
NGF,0.7992149991718783
NGFR,0.32226340407556564
RORA,0.27015161292067297
BMP10,15.386180358627639
SMAD2,-0.0726573410290586
IL6R,0.19854055717184413
KLF7,-0.06979528915398438
NPAS2,-0.18259053408686213
BMPR1B,-0.21946792746186716
NR1D1,0.14777298606742734
GBX1,0.60632778638633
CLOCK,-0.0038240422099322467
BMP15,0.16733821828577222
RORC,-0.6089185005940849
NR1D2,-0.008291114027139541
ARNTL,0.06059524868128275
BMPR1A,-0.014870785508412115
STAT5B,0.0613482741497466
IL6ST,-0.018040682069833322
BMP7,0.04948062816706168
BMP2,0.1331720007920389
NTRK2,-0.11869793408903069
IL6,-1.7251541826026344
CNTF,0.18201047844796486
PCYT1A,-0.1277921362842715
